company,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,netIncome,interestExpense,costOfRevenue,researchAndDevelopment,sellingGeneralAndAdministrative,incomeBeforeTax,operatingCashflow,capitalExpenditures,cashflowFromFinancing,dividendPayout,changeInReceivables,changeInInventory,cashflowFromInvestment,totalAssets,totalLiabilities,totalCurrentAssets,totalCurrentLiabilities,cashAndShortTermInvestments,inventory,currentNetReceivables,propertyPlantEquipment,goodwill,intangibleAssets
AMC,31-03-2018,1383600000,348500000,109900000,17700000,82500000,1035100000,0,233900000,22400000,165400000,107300000,-62400000,25800000,114000000,451000000,-114800000,9685700000,7600400000,738100000,1222200000,300900000,66000000,167100000,3091300000,4944200000,378000000
AMC,30-06-2018,1442500000,336700000,89700000,22200000,82400000,1105800000,0,242700000,19600000,129500000,133800000,-55500000,25600000,-31700000,0,-66700000,9531800000,7561500000,840900000,1243400000,316400000,141500000,179100000,3028100000,4830700000,365300000
AMC,30-09-2018,1221400000,249200000,-21900000,-100400000,-72300000,972200000,0,252100000,-89300000,1700000,133800000,-37400000,186000000,34800000,0,67200000,9363000000,8108100000,686500000,1158400000,333300000,11000000,155200000,3028600000,4820800000,359300000
AMC,31-12-2018,1413300000,910900000,104600000,170600000,93400000,502400000,0,248400000,171000000,224400000,201400000,-39500000,20700000,-117300000,502400000,-202900000,9495800000,8097800000,781300000,1328100000,313300000,35200000,284200000,3039600000,4788700000,352100000
AMC,31-03-2019,1200400000,257800000,-33700000,-130200000,83600000,942600000,,288200000,-124500000,1400000,114800000,-33900000,21800000,68300000,1107700000,-98500000,13473200000,12169700000,551600000,1692800000,184600000,1,193800000,2600800000,4787900000,199000000
AMC,30-06-2019,1506100000,397800000,105500000,49400000,86400000,1108300000,,289100000,54800000,152200000,126900000,-20600000,20800000,-36300000,,-122800000,13514900000,12189800000,590000000,1713900000,190500000,10700000,228500000,2613900000,4763000000,197600000
AMC,30-09-2019,1316800000,301700000,20800000,-54800000,85100000,1015100000,,276200000,-55000000,56600000,118300000,-18400000,20800000,61800000,,-127100000,13281300000,12098000000,448700000,1647200000,100400000,1,157900000,2581400000,4693800000,193900000
AMC,31-12-2019,1447700000,939600000,131600000,-13500000,85700000,508100000,,267300000,-46900000,368800000,169900000,-40000000,20700000,-93100000,1255200000,-167700000,13675800000,12461600000,673100000,1933200000,265000000,37500000,265900000,2649200000,4789100000,195300000
AMC,31-03-2020,941500000,616400000,-648100000,-2176300000,82800000,325100000,,271000000,-2108100000,-184000000,91700000,312400000,4300000,129400000,983800000,-87400000,11238300000,12312300000,551800000,1612100000,299800000,1,126800000,2520400000,2938000000,175100000
AMC,30-06-2020,18900000,-220300000,-471600000,-561200000,91200000,239200000,,249500000,-567300000,-231900000,35000000,473500000,4300000,47900000,,-44100000,11271600000,12847000000,679700000,1711200000,498000000,10400000,70700000,2417500000,2988400000,174300000
AMC,30-09-2020,119500000,-231500000,-675400000,-905800000,94300000,351000000,,247000000,-901200000,-355700000,29300000,296600000,4000000,-12000000,936800000,-23300000,10876200000,13246300000,608600000,1588200000,417900000,10900000,97500000,2332500000,2874400000,164500000
AMC,31-12-2020,162500000,-280800000,-969600000,-946100000,88600000,443300000,,273300000,-952900000,-357900000,17800000,247800000,2200000,-6000000,1186300000,200000,10276400000,13161500000,487000000,1578500000,308300000,21300000,99000000,6774000000,2547300000,163200000
AMC,31-03-2021,148300000,-177200000,-427800000,-567200000,162800000,325500000,,243900000,-574000000,-312900000,11900000,854700000,2200000,-2700000,651200000,-16000000,10488700000,12775700000,1016000000,1584500000,813100000,1,86000000,6549000000,2491000000,158300000
AMC,30-06-2021,444700000,-32400000,-292100000,-344000000,98900000,477100000,,259900000,-349200000,-233800000,17900000,1212200000,700000,9000000,,13500000,11329100000,12733800000,2012300000,1558400000,1811200000,28400000,88500000,6424000000,2472100000,156800000
AMC,30-09-2021,763200000,118600000,-143500000,-224200000,99300000,644600000,,262400000,-226100000,-113900000,29900000,-48300000,700000,-48100000,,-28800000,11057500000,12700200000,1862900000,1689100000,1612500000,27700000,129600000,6334900000,2451200000,154700000
AMC,31-12-2021,1171700000,226000000,-60400000,-134400000,97100000,945700000,,288400000,-130700000,46500000,40900000,-27900000,700000,-40900000,80700000,-36900000,10821500000,12611000000,1870300000,1787900000,1592500000,31300000,170400000,6118400000,2429800000,153400000
AMC,31-03-2022,785700000,553300000,-166900000,-337400000,92400000,232400000,,276300000,-337300000,-295000000,34800000,-76300000,700000,63600000,-63600000,-54900000,10345400000,12523700000,1404500000,1665800000,1164900000,33300000,107300000,6025700000,2415400000,151800000
AMC,30-06-2022,1166400000,273500000,-16200000,-121600000,90300000,892900000,,289900000,-121000000,-76600000,58200000,-59700000,700000,-17200000,17200000,-48000000,9818300000,12145100000,1211400000,1616700000,965200000,34900000,121700000,5843200000,2354600000,148100000
AMC,30-09-2022,968400000,646700000,-114400000,-226900000,95700000,321700000,,263800000,-225100000,-223600000,54500000,500000,700000,14700000,-14700000,-50800000,9206100000,11785100000,905200000,1622600000,684600000,21200000,108400000,5623900000,2307400000,144800000
AMC,31-12-2022,990900000,658000000,-49900000,-287700000,100300000,332900000,,263800000,-287700000,-33300000,72300000,44200000,700000,,,-224000000,9135600000,11760100000,902100000,1690300000,631500000,36400000,167600000,5528600000,2342000000,147300000
AMC,31-03-2023,954400000,646800000,-108400000,-235500000,101100000,307600000,,278000000,-233600000,-189900000,47400000,68900000,700000,67000000,,-16600000,8847600000,11437900000,740500000,1712300000,495600000,23100000,105700000,5410500000,2342700000,147400000
AMC,30-06-2023,1347900000,364300000,84800000,8600000,102600000,983600000,,278900000,9000000,-13400000,48600000,-6500000,28000000,-33600000,33600000,-40800000,8669700000,11252300000,707700000,1554300000,435300000,22900000,137800000,5306500000,2310200000,147100000
AMC,30-09-2023,1405900000,378800000,99400000,12300000,103700000,1027100000,,278700000,14600000,65900000,61500000,292900000,0,,11100000,-59000000,8793100000,10931100000,980100000,1528800000,729700000,22400000,134200000,5161400000,2310800000,145500000
AMC,31-12-2023,1104400000,236600000,-43200000,-182000000,103800000,867800000,,279800000,-183200000,-77800000,72100000,294000000,0,,-44700000,-63700000,9009200000,10857100000,1203100000,1632400000,884300000,39500000,205200000,,2358700000,146700000
AMC,31-03-2024,951400000,51100000,-109200000,-163500000,101200000,900300000,,282200000,-161700000,-188300000,50500000,-9000000,,,,-50000000,8538700000,10569700000,913000000,1503000000,660700000,1,140400000,,2322100000,145800000
AMC,30-06-2024,1030600000,220100000,-47400000,-32800000,99000000,810500000,,267400000,-32100000,-34600000,44600000,236300000,,,,-43500000,8594700000,10291300000,1075500000,1651200000,770300000,,156000000,,2325500000,145500000
AMC,30-09-2024,1348800000,877700000,71800000,-20700000,119600000,471100000,,270400000,-21800000,-31500000,60700000,-155200000,,,,-60500000,8324100000,10009400000,789100000,1578900000,527400000,,108100000,4836300000,2351600000,147200000
AMC,31-12-2024,1306400000,877200000,4700000,-135600000,123900000,429200000,,280400000,-134900000,203600000,89700000,-3700000,,,,-242900000,8247500000,10008000000,947200000,1744800000,632300000,51200000,169500000,4665900000,2301100000,144300000
AMC,31-03-2025,862500000,600500000,-145900000,-202100000,119100000,262000000,,274100000,-200500000,-370000000,47000000,158000000,,,,-46900000,8053000000,9790800000,634600000,1511100000,378700000,51200000,92600000,4710700000,2362200000,145600000
AMC,30-06-2025,1397900000,909700000,92600000,-4700000,129600000,488200000,,280800000,-3500000,138400000,49500000,-48900000,,,,-48700000,8173900000,9899300000,708800000,1620900000,423700000,,123600000,,2393400000,148200000
Delta Airline,30-06-2005,4249000000,884000000,-129000000,-382000000,268000000,3301000000,0,1609000000,-400000000,-102000000,299000000,-104000000,5000000,,,-99000000,21561000000,28546000000,3786000000,6921000000,1341000000,219000000,923000000,16376000000,227000000,76000000
Delta Airline,30-09-2005,4308000000,841000000,-240000000,-1130000000,867000000,3375000000,0,339000000,-1107000000,100000000,143000000,573000000,,,,-653000000,20215000000,28678000000,4283000000,4960000000,1361000000,183000000,1007000000,14529000000,227000000,75000000
Delta Airline,31-12-2005,4143000000,4143000000,-675000000,-1235000000,462000000,3678000000,0,484000000,-1137000000,12000000,83000000,276000000,,,,359000000,20039000000,29934000000,4480000000,5265000000,2008000000,172000000,819000000,14280000000,227000000,74000000
Delta Airline,31-03-2006,3719000000,709000000,-485000000,-2069000000,1605000000,3010000000,0,341000000,-2090000000,701000000,92000000,-148000000,,,,-132000000,20558000000,32221000000,5107000000,6314000000,2429000000,171000000,1012000000,14026000000,227000000,71000000
Delta Airline,30-06-2006,4741000000,1741000000,369000000,-2205000000,2551000000,2914000000,0,214000000,-2201000000,246000000,72000000,-74000000,,,,-170000000,20737000000,34603000000,5902000000,6470000000,2431000000,172000000,1030000000,13615000000,227000000,70000000
Delta Airline,30-09-2006,4751000000,1591000000,168000000,52000000,170000000,3068000000,0,237000000,29000000,97000000,95000000,-181000000,,,,-64000000,20681000000,34552000000,5881000000,6113000000,2283000000,178000000,999000000,13371000000,227000000,70000000
Delta Airline,31-12-2006,4138000000,4138000000,6000000,-1981000000,2719000000,3551000000,0,477000000,-2706000000,-51000000,154000000,-203000000,,,,5000000,19622000000,33215000000,5385000000,5769000000,2034000000,181000000,915000000,12973000000,227000000,89000000
Delta Airline,31-03-2007,4241000000,3315000000,675000000,-130000000,200000000,926000000,0,971000000,-130000000,360000000,155000000,-226000000,,,,-75000000,19811000000,33487000000,6134000000,7999000000,2093000000,184000000,986000000,12528000000,227000000,88000000
Delta Airline,30-06-2007,5003000000,2785000000,966000000,1592000000,182000000,2218000000,0,1039000000,1691000000,455000000,173000000,-640000000,,,,-78000000,33734000000,24262000000,6249000000,7731000000,1830000000,246000000,1140000000,11469000000,12373000000,2918000000
Delta Airline,30-09-2007,5227000000,2769000000,929000000,220000000,132000000,2458000000,0,1109000000,363000000,12000000,301000000,63000000,,,,-282000000,32773000000,23025000000,5645000000,6704000000,1623000000,257000000,1213000000,11558000000,12169000000,2861000000
Delta Airline,31-12-2007,4783000000,-4104000000,98000000,-70000000,207000000,8887000000,0,2037000000,-105000000,532000000,407000000,683000000,15000000,,,-190000000,32423000000,22310000000,5240000000,6605000000,2648000000,262000000,1066000000,11701000000,12104000000,2806000000
Delta Airline,31-03-2008,4766000000,2041000000,317000000,-6390000000,147000000,2725000000,0,1091000000,-6390000000,283000000,586000000,111000000,,,,-550000000,26755000000,22804000000,5329000000,6671000000,2492000000,263000000,1325000000,11945000000,6010000000,2751000000
Delta Airline,30-06-2008,5499000000,2437000000,693000000,-1044000000,141000000,3062000000,0,1092000000,-1163000000,989000000,320000000,17000000,,,,-259000000,27651000000,23930000000,7167000000,8132000000,3239000000,225000000,1418000000,11999000000,5169000000,2342000000
Delta Airline,30-09-2008,5719000000,2408000000,653000000,-50000000,140000000,3311000000,0,1086000000,-50000000,-990000000,310000000,1017000000,,,,-1106000000,25598000000,23207000000,5488000000,6788000000,2160000000,243000000,1240000000,12060000000,5168000000,2291000000
Delta Airline,31-12-2008,6713000000,3094000000,672000000,-2508000000,277000000,3619000000,0,1533000000,-1438000000,-1989000000,306000000,571000000,,,,3513000000,45014000000,44210000000,8974000000,11092000000,4255000000,388000000,2582000000,20627000000,9731000000,4944000000
Delta Airline,31-03-2009,6684000000,3329000000,490000000,-794000000,308000000,3355000000,0,1706000000,-794000000,643000000,435000000,-185000000,,,,-272000000,44395000000,43876000000,8057000000,11527000000,4441000000,380000000,1823000000,20896000000,9729000000,4918000000
Delta Airline,30-06-2009,7000000000,3236000000,59000000,-257000000,324000000,3764000000,0,2077000000,-253000000,834000000,176000000,-292000000,,,,-132000000,44480000000,43500000000,8299000000,11149000000,4851000000,372000000,1410000000,20916000000,9737000000,4888000000
Delta Airline,30-09-2009,7574000000,3224000000,333000000,-161000000,217000000,4350000000,0,1722000000,-179000000,-25000000,121000000,815000000,,,,-245000000,44853000000,43953000000,8862000000,9594000000,5396000000,356000000,1469000000,20658000000,9778000000,4864000000
Delta Airline,31-12-2009,6805000000,3802000000,945000000,-25000000,327000000,3003000000,0,1186000000,-355000000,-73000000,470000000,-357000000,,,,-359000000,43539000000,43544000000,7991000000,9797000000,4607000000,327000000,1353000000,20433000000,9787000000,4829000000
Delta Airline,31-03-2010,6848000000,2919000000,122000000,-256000000,246000000,3929000000,0,1672000000,-246000000,966000000,328000000,-367000000,,,,-293000000,44339000000,44267000000,8361000000,11224000000,4913000000,319000000,1533000000,20481000000,9794000000,4805000000
Delta Airline,30-06-2010,8168000000,3885000000,934000000,467000000,255000000,4283000000,0,1792000000,468000000,1034000000,196000000,-1251000000,,,,-262000000,43809000000,43610000000,7868000000,11892000000,4434000000,285000000,1645000000,20396000000,9794000000,4786000000
Delta Airline,30-09-2010,8950000000,4275000000,1209000000,363000000,249000000,4675000000,0,1854000000,366000000,514000000,397000000,-710000000,0,,0,-802000000,43153000000,42438000000,7321000000,11820000000,3436000000,278000000,1512000000,20184000000,9794000000,4766000000
Delta Airline,31-12-2010,7789000000,4867000000,2048000000,19000000,224000000,2922000000,0,3295000000,20000000,318000000,421000000,-193000000,,,,-669000000,43188000000,42291000000,7307000000,11385000000,2892000000,318000000,1456000000,20307000000,9794000000,4749000000
Delta Airline,31-03-2011,7747000000,2816000000,-85000000,-318000000,221000000,4931000000,0,1727000000,-389000000,788000000,340000000,-223000000,0,,0,-576000000,43881000000,43123000000,7993000000,12260000000,2881000000,349000000,1848000000,20333000000,9794000000,4731000000
Delta Airline,30-06-2011,9153000000,3605000000,625000000,198000000,233000000,5548000000,0,1747000000,195000000,986000000,313000000,-714000000,0,,0,-298000000,43878000000,43093000000,8063000000,12802000000,2855000000,403000000,1885000000,20315000000,9794000000,4714000000
Delta Airline,30-09-2011,9816000000,4035000000,863000000,549000000,229000000,5781000000,0,1884000000,547000000,-98000000,233000000,-238000000,0,,0,-212000000,43036000000,41814000000,7329000000,12012000000,2307000000,380000000,1816000000,20256000000,9794000000,4697000000
Delta Airline,31-12-2011,8399000000,3752000000,814000000,425000000,218000000,4647000000,0,1800000000,417000000,1158000000,368000000,-396000000,0,-76000000,0,-412000000,43499000000,44895000000,3615000000,13791000000,2657000000,367000000,1563000000,20223000000,9794000000,4751000000
Delta Airline,31-03-2012,8413000000,1544000000,382000000,124000000,272000000,6869000000,0,1763000000,127000000,831000000,407000000,-228000000,0,,0,-349000000,44189000000,45200000000,8299000000,13646000000,2911000000,364000000,1807000000,20332000000,9794000000,4733000000
